,source_id,topic-0,topic-1,topic-2,topic-3,topic-4,topic-5,topic-6,topic-7,topic-8,topic-9,topic-10,topic-11,topic-12,topic-13,topic-14,topic-15,topic-16,topic-17,topic-18,topic-19,topic-20,topic-21,topic-22,topic-23,topic-24,topic-25,topic-26,topic-27,topic-28,topic-29,topic-30,topic-31,topic-32,topic-33,topic-34,topic-35,topic-36,topic-37,topic-38,topic-39
mc00620-001-bx0001-024-001,mc00620-001-bx0001-024-001,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.19236430525779724,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.08337850868701935,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.7129194736480713,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345,0.0003064262855332345
mc00344-001-bx0001_1-007-000,mc00344-001-bx0001_1-007-000,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,0.005337705370038748,0.0008156329276971519,6.005063823977252e-07,0.8570021390914917,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,0.00018341877148486674,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,0.00013969908468425274,6.005063823977252e-07,0.054933518171310425,6.005063823977252e-07,6.005063823977252e-07,6.005063823977252e-07,0.08156806975603104
mc00456-001-bx0005-036-001,mc00456-001-bx0005-036-001,1.3428372767521068e-05,1.3428372767521068e-05,0.06315305829048157,1.3428372767521068e-05,0.21139824390411377,1.3428372767521068e-05,1.3428372767521068e-05,1.3428372767521068e-05,0.08901473879814148,0.00858063530176878,1.3428372767521068e-05,1.3428372767521068e-05,1.3428372767521068e-05,1.3428372767521068e-05,1.3428372767521068e-05,0.33952128887176514,0.004388158209621906,1.3428372767521068e-05,1.3428372767521068e-05,1.3428372767521068e-05,1.3428372767521068e-05,1.3428372767521068e-05,1.3428372767521068e-05,1.3428372767521068e-05,1.3428372767521068e-05,0.15577895939350128,1.3428372767521068e-05,1.3428372767521068e-05,1.3428372767521068e-05,1.3428372767521068e-05,1.3428372767521068e-05,0.0012811963679268956,1.3428372767521068e-05,1.3428372767521068e-05,0.030078517273068428,0.04775543883442879,1.3428372767521068e-05,1.3428372767521068e-05,0.04866031929850578,1.3428372767521068e-05
mc00456-001-bx0005-026-001,mc00456-001-bx0005-026-001,5.222155323281186e-06,5.222155323281186e-06,0.8818365931510925,5.222155323281186e-06,0.00244087353348732,5.222155323281186e-06,5.222155323281186e-06,0.011448158882558346,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,0.0008667612564750016,5.222155323281186e-06,0.003070428967475891,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,0.03250707685947418,0.005793435964733362,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,5.222155323281186e-06,0.006067999172955751,5.222155323281186e-06,5.222155323281186e-06,0.04948816075921059,0.006323878187686205
mc00456-001-bx0004-029-001,mc00456-001-bx0004-029-001,2.1064084648969583e-05,2.1064084648969583e-05,0.8488248586654663,0.0070330300368368626,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,0.002445488004013896,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,0.04181674122810364,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05,0.09794136881828308,0.0012223554076626897,2.1064084648969583e-05,2.1064084648969583e-05,2.1064084648969583e-05
mc00236_2596549_20200109_900,mc00236_2596549_20200109_900,8.434606570517644e-06,8.434606570517644e-06,0.19021831452846527,0.12748657166957855,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,0.006824500858783722,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,0.24306488037109375,0.4321105480194092,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06,8.434606570517644e-06
mc00456-001-bx0004-039-001,mc00456-001-bx0004-039-001,4.505646211327985e-05,4.505646211327985e-05,0.8552202582359314,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,0.14306758344173431,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05,4.505646211327985e-05
aspca_20200227_2472,aspca_20200227_2472,0.9309771060943604,3.5039718113694107e-06,0.004575887694954872,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,0.004334873054176569,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,0.01227545365691185,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,0.006500150542706251,0.006882921792566776,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,3.5039718113694107e-06,0.004023224115371704,3.5039718113694107e-06,3.5039718113694107e-06,0.01348260696977377,0.0010179238161072135,3.5039718113694107e-06,3.5039718113694107e-06,0.013446263037621975,0.002381994156166911
mc00344_118745_20191217_807,mc00344_118745_20191217_807,0.016192184761166573,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,0.02005159854888916,0.029541736468672752,9.049637810676359e-06,8.635919925836788e-07,0.8538389205932617,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,0.062419332563877106,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,0.00017326897068414837,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,0.01490182988345623,8.635919925836788e-07,8.635919925836788e-07,0.002845292678102851,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07,8.635919925836788e-07
mc00456-001-bx0003-013-001,mc00456-001-bx0003-013-001,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.297157883644104,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.6077662706375122,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648,0.0025019969325512648
mc00236_2595434_20191212_705,mc00236_2595434_20191212_705,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,0.03564496710896492,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,0.07461436092853546,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,0.0020845362450927496,1.5148160855460446e-05,0.8756640553474426,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,0.004676141310483217,1.5148160855460446e-05,1.5148160855460446e-05,0.006800858303904533,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05,1.5148160855460446e-05
mc00456-001-bx0003-003-001,mc00456-001-bx0003-003-001,3.129351171082817e-05,3.129351171082817e-05,0.09847132116556168,3.129351171082817e-05,3.129351171082817e-05,0.022899296134710312,0.031820934265851974,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,0.039402469992637634,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,0.35836294293403625,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,0.013533606193959713,0.06222568824887276,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,3.129351171082817e-05,0.001515865558758378,0.3707977533340454,3.129351171082817e-05
aspca_20200302_2682,aspca_20200302_2682,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,0.9997653961181641,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06,6.014269729348598e-06
mc00344-001-lb0001_31-007-000,mc00344-001-lb0001_31-007-000,2.5257575089199236e-06,2.5257575089199236e-06,0.04653413966298103,0.005247673485428095,2.5257575089199236e-06,2.5257575089199236e-06,2.5257575089199236e-06,0.011503061279654503,0.009752717800438404,0.0039528850466012955,2.5257575089199236e-06,2.5257575089199236e-06,2.5257575089199236e-06,0.001134195365011692,2.5257575089199236e-06,2.5257575089199236e-06,0.10769867151975632,2.5257575089199236e-06,2.5257575089199236e-06,2.5257575089199236e-06,2.5257575089199236e-06,2.5257575089199236e-06,2.5257575089199236e-06,2.5257575089199236e-06,2.5257575089199236e-06,0.0027879243716597557,0.6800540685653687,2.5257575089199236e-06,2.5257575089199236e-06,2.5257575089199236e-06,2.5257575089199236e-06,0.007750163320451975,2.5257575089199236e-06,0.08221650868654251,2.5257575089199236e-06,2.5257575089199236e-06,2.5257575089199236e-06,2.5257575089199236e-06,2.5257575089199236e-06,0.04129725322127342
mc00236_2595334_20191119_57,mc00236_2595334_20191119_57,1.0364861736888997e-05,1.0364861736888997e-05,0.3006759583950043,0.00570177286863327,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,0.6932387351989746,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05,1.0364861736888997e-05
mc00456-001-bx0001-013-008,mc00456-001-bx0001-013-008,3.1214001410262426e-06,3.1214001410262426e-06,0.0746389701962471,3.1214001410262426e-06,0.04108893498778343,3.1214001410262426e-06,3.1214001410262426e-06,0.0002713578869588673,3.1214001410262426e-06,3.1214001410262426e-06,0.0014387163100764155,3.1214001410262426e-06,3.1214001410262426e-06,3.1214001410262426e-06,3.1214001410262426e-06,0.0016245043370872736,0.005790042690932751,3.1214001410262426e-06,3.1214001410262426e-06,3.1214001410262426e-06,3.1214001410262426e-06,3.1214001410262426e-06,3.1214001410262426e-06,3.1214001410262426e-06,3.1214001410262426e-06,0.7104558348655701,0.010214961133897305,3.1214001410262426e-06,3.1214001410262426e-06,0.029812781140208244,3.1214001410262426e-06,0.010155058465898037,3.1214001410262426e-06,3.1214001410262426e-06,3.1214001410262426e-06,0.016837909817695618,3.1214001410262426e-06,3.1214001410262426e-06,0.09758352488279343,3.1214001410262426e-06
mc00344-001-bx0001_44-004-000,mc00344-001-bx0001_44-004-000,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,0.03284803032875061,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,0.09828315675258636,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,3.400296191102825e-05,0.10512840747833252,3.400296191102825e-05,0.0015934689436107874,0.6841886043548584,3.400296191102825e-05,0.07680226862430573
aspca_20200303_2912,aspca_20200303_2912,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,0.024163682013750076,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,0.9755936861038208,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06,6.385481356119271e-06
mc00344-001-lb0001_39-001-000,mc00344-001-lb0001_39-001-000,0.005284847225993872,3.3461742532381322e-06,0.005651857238262892,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,0.05212704837322235,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,0.0030922354198992252,3.3461742532381322e-06,0.44216281175613403,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,0.003096515778452158,0.3433021008968353,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,0.0019350737566128373,3.3461742532381322e-06,0.1329164355993271,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,3.3461742532381322e-06,0.010330669581890106
mc00344-001-bx0001_34-004-000,mc00344-001-bx0001_34-004-000,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,0.9993118047714233,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05,1.7645832485868596e-05
